81409,282.12,80809,660.08,80605,1155,41304,589.44,21105,31.78,11004,14.15,2732.57,1, ,2732.57, , 
131300,1093.29,100200,1176,20514,0.36,20412,1.74,20313,7.89,11404,99.98,2379.26,2, , ,2379.26, 
70502,37.85,70403,120.46,41204,181.29,41102,495.54,40704,774.99,11304,63.27,1673.4,1, ,1673.4, , 
81210,260.28,80911,685.84,80406,1136.76,20805,5.34,20706,15.67,11402,85.17,2189.06,1, ,2189.06, , 
70503,38.28,61312,45.07,41404,278.01,41002,450.9,20711,17.06,11201,30.75,860.07,1, ,860.07, , 
81108,247.04,80708,638.4,41404,278.01,41304,589.44,40903,836.19,11203,36.63,2625.71,1, ,2625.71, , 
70302,33.79,61209,34.52,41304,223.35,41004,482.04,40803,797.4,11403,92.98,1664.08,1, ,1664.08, , 
80907,230.8,80811,665.52,80305,1125.36,41204,562.62,20604,12.34,11303,59.05,2655.69,1, ,2655.69, , 
70402,35.91,61212,38.37,41304,223.35,41004,482.04,40604,728.82,11401,77.93,1586.42,1, ,1586.42, , 
110900,771.6,80308,562.32,40704,69.48,21105,11.57,20906,22.82,11301,49.72,1487.51,0,1487.51, , , 
101400,576.18,81309,756,41102,131.4,40504,268.68,21008,28.55,10904,8.72,1769.53,0,1769.53, , , 
70906,44.64,61410,47.99,41302,195.6,41103,505.26,40504,679.41,11404,99.98,1572.88,0,1572.88, , , 
61109,14.55,61008,27.17,41304,223.35,40303,192.66,21209,39.34,11401,77.93,575,0,575, , , 
120300,975.8,80613,633.28,40904,101.43,40803,373.26,40503,656.82,11303,59.05,2799.64,0,2799.64, , , 
120500,978.9,81209,738.4,80309,1129.56,41404,593.52,21308,43.82,11104,24.02,3508.22,1, ,3508.22, , 
70604,40.4,61414,54.39,41402,239.25,41304,589.44,41204,898.02,11301,49.72,1871.22,0,1871.22, , , 
90900,376.8,81008,698.72,80906,1176.24,21205,14.39,21106,32.07,11301,49.72,2347.94,0,2347.94, , , 
80912,234.32,70204,109.46,41304,223.35,40803,373.26,40603,705.69,11403,92.98,1739.06,0,1739.06, , , 
100200,498.66,81312,764.08,40604,57.72,40403,222.42,20711,17.06,11401,77.93,1637.87,0,1637.87, , , 
81412,286.4,61312,45.07,40804,84.09,40203,168.3,20911,25.29,11303,59.05,668.2,0,668.2, , , 
70403,36.29,61311,42.69,41403,251.28,41204,562.62,40803,797.4,11301,49.72,1740,1, ,1740, , 
101400,576.18,101100,1197,81209,1192.08,20507,2.12,20408,8.65,11003,13.37,2989.4,1, ,2989.4, , 
81211,261.72,61413,53.64,41004,122.4,40302,187.32,20908,24.28,11303,59.05,708.41,0,708.41, , , 
91100,387,81409,773.68,80509,1149.24,21304,17.41,21108,33.42,11001,11.55,2372.3,0,2372.3, , , 
101000,553.14,80511,609.2,41204,181.29,40903,417,21308,43.82,11402,85.17,1889.62,0,1889.62, , , 
81308,268.12,81008,698.72,80307,1126.92,41104,525.36,21205,36.91,10901,7.49,2663.52,1, ,2663.52, , 
70203,32.14,61211,37.74,40704,69.48,40604,306.54,40404,630.81,11302,54.52,1131.23,0,1131.23, , , 
91400,404.35,80712,649.52,40504,48.33,20810,6.3,20611,14.1,11402,85.17,1207.77,1, ,1207.77, , 
81008,238.72,80912,688.72,41304,223.35,41104,525.36,21408,48.96,11203,36.63,1761.74,0,1761.74, , , 
61313,23.82,61010,28.4,40903,94.65,40404,234.72,40304,579.06,11102,20.53,981.18,0,981.18, , , 
61412,28.67,61109,30.62,41304,223.35,41203,544.44,41004,876.78,11201,30.75,1734.61,0,1734.61, , , 
61310,20.85,61109,30.62,41404,278.01,40903,417,40803,797.4,11304,63.27,1607.15,0,1607.15, , , 
101200,564.66,80211,549.76,40604,57.72,40504,268.68,21008,28.55,11404,99.98,1569.35,0,1569.35, , , 
80713,221.92,60909,25.92,41402,239.25,41004,482.04,40602,693.72,11302,54.52,1717.37,0,1717.37, , , 
100900,547.68,100200,1176,41104,147.72,40403,222.42,21213,41.98,11402,85.17,2220.97,0,2220.97, , , 
81408,280.36,81308,753.6,80706,1163.4,21204,14.04,21005,26.74,11104,24.02,2262.16,2, , ,2262.16, 
81304,264.6,80507,599.44,41204,181.29,40904,436.8,40803,797.4,11104,24.02,2303.55,1, ,2303.55, , 
80709,218.4,80211,549.76,41403,251.28,40304,203.64,21209,39.34,11301,49.72,1312.14,0,1312.14, , , 
80710,219.2,80310,567.68,41104,147.72,40904,436.8,21206,37.19,11302,54.52,1463.11,0,1463.11, , , 
110900,771.6,81213,745.84,80510,1150.44,21104,11.27,20704,15.02,11403,92.98,2787.15,0,2787.15, , , 
81112,251.48,80613,633.28,80409,1139.64,21005,9.15,20705,15.22,11404,99.98,2148.75,1, ,2148.75, , 
81107,245.88,81009,701.84,41404,278.01,41204,562.62,40803,797.4,10904,8.72,2594.47,0,2594.47, , , 
81310,271.28,61410,47.99,41103,137.16,40403,222.42,21208,38.34,11401,77.93,795.12,0,795.12, , , 
101000,553.14,80913,690.88,40703,65.85,40604,306.54,21208,38.34,11403,92.98,1747.73,0,1747.73, , , 
61413,30.92,61109,30.62,41304,223.35,41204,562.62,41004,876.78,11103,22.28,1746.57,0,1746.57, , , 
61408,24.44,60908,25.6,41304,223.35,40703,330.6,21012,30.71,11401,77.93,712.63,0,712.63, , , 
70310,35.16,70211,113.82,41203,166.35,40704,348.42,40404,630.81,11404,99.98,1394.54,0,1394.54, , , 
70703,41.77,70504,124.18,41204,181.29,41002,450.9,40903,836.19,11403,92.98,1727.31,0,1727.31, , , 
101400,576.18,80912,688.72,41104,147.72,41002,450.9,40502,645.93,11203,36.63,2546.08,0,2546.08, , , 
101200,564.66,81408,771.12,41304,223.35,40403,222.42,20907,23.4,11002,12.48,1817.43,0,1817.43, , , 
100400,514.32,70803,128.7,41104,147.72,41003,460.38,40904,851.67,11401,77.93,2180.72,2, , ,2180.72, 
61310,20.85,61111,32.51,41302,195.6,40404,234.72,11410,4.73,11203,36.63,525.04,0,525.04, , , 
100800,541.62,80514,615.84,41103,137.16,40602,281.4,40403,607.32,11404,99.98,2283.32,0,2283.32, , , 
61412,28.67,60909,25.92,41303,204.51,41104,525.36,40404,630.81,11002,12.48,1427.75,1, ,1427.75, , 
70603,40.08,70213,114.6,40903,94.65,40804,392.22,40703,752.76,11403,92.98,1487.29,0,1487.29, , , 
80511,208.92,71003,130.22,41404,278.01,41303,576.12,41203,894.24,11104,24.02,2111.53,0,2111.53, , , 
80214,196.2,70313,119.56,40804,84.09,40703,330.6,40404,630.81,11402,85.17,1446.43,0,1446.43, , , 
111300,775.12,70205,109.98,41403,251.28,41204,562.62,41104,890.82,10704,4.01,2593.83,2, , ,2593.83, 
80813,228.28,80314,577.84,41204,181.29,41004,482.04,40902,827.55,11404,99.98,2396.98,1, ,2396.98, , 
80312,199.68,70806,128.98,41403,251.28,41304,589.44,41003,864.81,11204,39.23,2073.42,1, ,2073.42, , 
100200,498.66,80313,576.88,40704,69.48,21109,13.22,21012,30.71,11401,77.93,1266.88,0,1266.88, , , 
80713,221.92,70205,109.98,41404,278.01,41204,562.62,41003,864.81,11304,63.27,2100.61,1, ,2100.61, , 
80511,208.92,80411,590.16,41404,278.01,41304,589.44,41003,864.81,11201,30.75,2562.09,2, , ,2562.09, 
70804,43.41,70307,116.96,41404,278.01,41004,482.04,40904,851.67,11304,63.27,1835.36,0,1835.36, , , 
100400,514.32,61108,29.6,41204,181.29,21408,24.17,21309,44.66,11101,18.9,812.94,0,812.94, , , 
81309,269.56,81110,723.04,80704,1162.2,80500,1592.8,40804,818.91,11402,85.17,4651.68,1, ,4651.68, , 
81311,273.04,80512,612.56,80408,1138.68,21006,9.54,20706,15.67,11404,99.98,2149.47,1, ,2149.47, , 
80509,207.6,71002,130.12,41404,278.01,41303,576.12,41204,898.02,11102,20.53,2110.4,2, , ,2110.4, 
80412,204.48,70706,128.04,41404,278.01,41304,589.44,40804,818.91,11204,39.23,2058.11,0,2058.11, , , 
61313,23.82,61211,37.74,41404,278.01,40703,330.6,40504,679.41,11304,63.27,1412.85,1, ,1412.85, , 
90900,376.8,81011,704.8,80408,1138.68,40704,348.42,21206,37.19,11301,49.72,2655.61,1, ,2655.61, , 
81108,247.04,81014,709.12,80508,1148.16,41304,589.44,40704,774.99,11404,99.98,3568.73,0,3568.73, , , 
61413,30.92,61413,53.64,41204,181.29,40903,417,40704,774.99,11102,20.53,1478.37,0,1478.37, , , 
81011,241.08,80913,690.88,80307,1126.92,80200,1585.92,40803,797.4,11401,77.93,4520.13,1, ,4520.13, , 
71302,47.07,61409,47.05,41204,181.29,41103,505.26,40603,705.69,11403,92.98,1579.34,0,1579.34, , , 
81208,257.36,61007,26.6,41304,223.35,21105,11.57,20706,15.67,11402,85.17,619.72,0,619.72, , , 
91100,387,80411,590.16,21311,5.27,21008,10.26,20309,7.13,11404,99.98,1099.8,0,1099.8, , , 
70609,40.89,70412,122.92,41404,278.01,41104,525.36,41004,876.78,10804,5.8,1849.76,1, ,1849.76, , 
61414,31.51,61309,40.03,41003,113.82,40804,392.22,40204,526.77,11101,18.9,1123.25,0,1123.25, , , 
81410,284.12,81311,761.92,80807,1170.84,40604,306.54,20907,23.4,11201,30.75,2577.57,0,2577.57, , , 
70402,35.91,61310,41.17,41103,137.16,40804,392.22,21412,51.71,11303,59.05,717.22,0,717.22, , , 
140400,1394.26,60706,23.38,41103,137.16,21009,10.48,20812,21.38,11402,85.17,1671.83,0,1671.83, , , 
100800,541.62,71012,130.6,21114,2.53,20906,7.38,20513,11.92,11404,99.98,794.03,0,794.03, , , 
61411,27.09,61309,40.03,41202,159.36,41004,482.04,20811,20.9,11301,49.72,779.14,0,779.14, , , 
80212,194.84,61414,54.39,40904,101.43,40802,362.58,40403,607.32,11301,49.72,1370.28,0,1370.28, , , 
70402,35.91,61412,51.1,40902,90.81,40604,306.54,21112,35.94,11302,54.52,574.82,0,574.82, , , 
120200,974.2,70309,118.02,41403,251.28,40804,392.22,40604,728.82,11203,36.63,2501.17,1, ,2501.17, , 
101200,564.66,80813,671.52,40704,69.48,40404,234.72,21109,34.44,11401,77.93,1652.75,0,1652.75, , , 
80708,217.76,70612,127.34,21114,2.53,21005,9.15,20908,24.28,11402,85.17,466.23,0,466.23, , , 
70305,34.58,60807,24.17,41301,192.63,41103,505.26,21209,39.34,11001,11.55,807.53,0,807.53, , , 
81209,258.88,61310,41.17,41103,137.16,21007,9.97,20807,19.64,11402,85.17,551.99,0,551.99, , , 
70902,44.09,70306,116.46,41204,181.29,41102,495.54,41002,858.51,11302,54.52,1750.41,2, , ,1750.41, 
61312,23.38,60808,24.32,41404,278.01,40802,362.58,40403,607.32,11103,22.28,1317.89,1, ,1317.89, , 
61409,25.05,61010,28.4,41104,147.72,40704,348.42,40604,728.82,11402,85.17,1363.58,1, ,1363.58, , 
91400,404.35,80912,688.72,80407,1137.6,20803,5.01,20506,10.25,11301,49.72,2295.65,0,2295.65, , , 
70604,40.4,70312,119.26,21114,2.53,20910,8.13,20813,21.68,11404,99.98,291.98,0,291.98, , , 
91000,381.85,81410,776.08,80608,1156.68,41304,589.44,20407,8.54,11103,22.28,2934.87,0,2934.87, , , 
70504,38.5,70213,114.6,41204,181.29,41003,460.38,40701,738.72,11402,85.17,1618.66,0,1618.66, , , 
101400,576.18,81309,756,81208,1191.48,40403,222.42,21008,28.55,11104,24.02,2798.65,0,2798.65, , , 
101200,564.66,100300,1180.08,40704,69.48,40504,268.68,21310,45.67,11104,24.02,2152.59,0,2152.59, , , 
81208,257.36,80213,556.4,41103,137.16,41004,482.04,20907,23.4,11404,99.98,1556.34,0,1556.34, , , 
101200,564.66,70602,126.1,41403,251.28,41104,525.36,41004,876.78,11301,49.72,2393.9,1, ,2393.9, , 
100500,521.46,80811,665.52,40304,34.26,21309,20.27,21210,40.42,11403,92.98,1374.91,0,1374.91, , , 
70902,44.09,61108,29.6,41204,181.29,40703,330.6,21013,31.02,11401,77.93,694.53,0,694.53, , , 
80509,207.6,70804,128.82,41404,278.01,41304,589.44,41102,880.29,11201,30.75,2114.91,1, ,2114.91, , 
80613,215.64,61312,45.07,41003,113.82,40504,268.68,40204,526.77,11402,85.17,1255.15,0,1255.15, , , 
91400,404.35,70207,111.46,41004,122.4,40804,392.22,40603,705.69,11204,39.23,1775.35,1, ,1775.35, , 
70302,33.79,61413,53.64,40504,48.33,21410,25.46,21211,41.59,11301,49.72,252.53,0,252.53, , , 
70702,41.43,61409,47.05,41404,278.01,41302,569.7,41103,883.89,11201,30.75,1850.83,1, ,1850.83, , 
111100,773.52,81411,778.64,80209,1118.88,41003,460.38,21308,43.82,11203,36.63,3211.87,1, ,3211.87, , 
100900,547.68,70804,128.82,41204,181.29,41104,525.36,41004,876.78,11303,59.05,2318.98,2, , ,2318.98, 
101000,553.14,61209,34.52,41304,223.35,40604,306.54,20912,25.75,11402,85.17,1228.47,0,1228.47, , , 
100600,528.9,70402,120.04,41304,223.35,41104,525.36,40904,851.67,11404,99.98,2349.3,0,2349.3, , , 
100800,541.62,70402,120.04,41404,278.01,41304,589.44,40503,656.82,11104,24.02,2209.95,1, ,2209.95, , 
70512,39.11,70313,119.56,41103,137.16,41004,482.04,40804,818.91,11404,99.98,1696.76,0,1696.76, , , 
111400,777.52,100300,1180.08,80708,1164.24,21004,8.88,20605,12.63,11401,77.93,3221.28,2, , ,3221.28, 
81407,278.68,80911,685.84,80207,1115.04,21005,9.15,20805,18.49,11201,30.75,2137.95,1, ,2137.95, , 
121200,988.8,61009,28.06,40804,84.09,40403,222.42,21406,48.1,11003,13.37,1384.84,0,1384.84, , , 
70402,35.91,70307,116.96,41303,204.51,41104,525.36,41003,864.81,11402,85.17,1832.72,1, ,1832.72, , 
80912,234.32,80713,651.6,21114,2.53,21006,9.54,20806,18.97,11403,92.98,1009.94,0,1009.94, , , 
81310,271.28,61412,51.1,40704,69.48,40604,306.54,20908,24.28,11402,85.17,807.85,0,807.85, , , 
100400,514.32,81308,753.6,80908,1177.44,40703,330.6,21206,37.19,11102,20.53,2833.68,0,2833.68, , , 
110700,769.52,81110,723.04,80509,1149.24,21306,18.24,20307,6.85,11201,30.75,2697.64,1, ,2697.64, , 
100200,498.66,80809,660.08,21214,3.88,21006,9.54,20706,15.67,11403,92.98,1280.81,0,1280.81, , , 
80810,225.92,80610,625.68,80309,1129.56,21407,23.45,21209,39.34,11302,54.52,2098.47,1, ,2098.47, , 
61208,16.21,61009,28.06,41403,251.28,41004,482.04,40704,774.99,11301,49.72,1602.3,0,1602.3, , , 
81208,257.36,81109,720,80506,1146.12,41404,593.52,21004,26.49,11303,59.05,2802.54,1, ,2802.54, , 
81410,284.12,80611,628.64,80307,1126.92,21204,14.04,20805,18.49,11304,63.27,2135.48,1, ,2135.48, , 
70604,40.4,70312,119.26,41103,137.16,40804,392.22,40704,774.99,11403,92.98,1557.01,0,1557.01, , , 
100900,547.68,61207,33.09,41104,147.72,41003,460.38,40503,656.82,11404,99.98,1945.67,1, ,1945.67, , 
100600,528.9,70803,128.7,41404,278.01,41303,576.12,41203,894.24,11102,20.53,2426.5,0,2426.5, , , 
81308,268.12,60807,24.17,21112,2.09,21007,9.97,20908,24.28,11402,85.17,413.8,0,413.8, , , 
70405,36.63,61411,49.24,41304,223.35,41004,482.04,40302,544.95,11204,39.23,1375.44,1, ,1375.44, , 
90800,371.4,80906,675.12,80706,1163.4,80200,1585.92,41103,883.89,11301,49.72,4729.45,1, ,4729.45, , 
70203,32.14,61412,51.1,41103,137.16,40803,373.26,21312,47.5,11202,33.57,674.73,0,674.73, , , 
101100,558.24,70413,123.14,21014,1.57,20908,7.9,20712,17.55,11404,99.98,808.38,0,808.38, , , 
80812,227.76,80613,633.28,41102,131.4,41004,482.04,40904,851.67,11402,85.17,2411.32,1, ,2411.32, , 
90800,371.4,70205,109.98,41404,278.01,41304,589.44,41204,898.02,11103,22.28,2269.13,0,2269.13, , , 
100300,506.34,80212,553.36,41403,251.28,21008,10.26,20911,25.29,11301,49.72,1396.25,0,1396.25, , , 
70602,39.69,61412,51.1,41304,223.35,41004,482.04,20809,20.04,11202,33.57,849.79,0,849.79, , , 
110700,769.52,100300,1180.08,81208,1191.48,21407,23.45,21107,32.58,10902,7.92,3205.03,0,3205.03, , , 
70504,38.5,70311,118.82,41303,204.51,40902,406.62,40603,705.69,11404,99.98,1574.12,0,1574.12, , , 
81309,269.56,71005,130.34,41404,278.01,41204,562.62,41103,883.89,10904,8.72,2133.14,0,2133.14, , , 
90900,376.8,81208,734.96,81007,1181.88,40404,234.72,21306,42.73,10901,7.49,2578.58,1, ,2578.58, , 
81411,285.44,81011,704.8,80209,1118.88,40502,246.96,21209,39.34,11301,49.72,2445.14,1, ,2445.14, , 
100700,535.8,80312,574.72,41404,278.01,40804,392.22,40604,728.82,11304,63.27,2572.84,1, ,2572.84, , 
70811,43.79,70514,125.98,41203,166.35,41004,482.04,40903,836.19,11301,49.72,1704.07,0,1704.07, , , 
81309,269.56,80410,587.12,41203,166.35,21107,12.45,20807,19.64,11403,92.98,1148.1,0,1148.1, , , 
70603,40.08,61110,31.97,41403,251.28,40903,417,40703,752.76,11304,63.27,1556.36,0,1556.36, , , 
121200,988.8,81110,723.04,21308,4.68,20507,2.12,20408,8.65,11402,85.17,1812.46,1, ,1812.46, , 
70311,35.23,70213,114.6,40904,101.43,40504,268.68,40403,607.32,11403,92.98,1220.24,0,1220.24, , , 
70304,34.29,60908,25.6,41403,251.28,41203,544.44,21011,30.26,11304,63.27,949.14,0,949.14, , , 
81407,278.68,80809,660.08,80307,1126.92,21305,17.79,21006,27.08,11102,20.53,2131.08,1, ,2131.08, , 
70603,40.08,61411,49.24,41302,195.6,41203,544.44,41103,883.89,11402,85.17,1798.42,0,1798.42, , , 
121000,985.9,101400,1199.64,40304,34.26,21307,18.97,21208,38.34,11104,24.02,2301.13,0,2301.13, , , 
70305,34.58,70210,113.26,41404,278.01,41204,562.62,40403,607.32,11302,54.52,1650.31,1, ,1650.31, , 
100800,541.62,80711,646.24,21211,3.28,21006,9.54,20509,10.87,11304,63.27,1274.82,0,1274.82, , , 
71003,45.17,61413,53.64,41104,147.72,40802,362.58,21209,39.34,11401,77.93,726.38,0,726.38, , , 
61313,23.82,61312,45.07,41403,251.28,41102,495.54,40403,607.32,11304,63.27,1486.3,1, ,1486.3, , 
61413,30.92,61310,41.17,41203,166.35,40904,436.8,40303,557.01,11401,77.93,1310.18,0,1310.18, , , 
80313,200.48,70212,114.26,41404,278.01,40804,392.22,40504,679.41,11301,49.72,1714.1,1, ,1714.1, , 
80312,199.68,61313,45.71,41102,131.4,40904,436.8,40704,774.99,11402,85.17,1673.75,0,1673.75, , , 
81407,278.68,81008,698.72,80607,1155.72,41304,589.44,21205,36.91,10804,5.8,2765.27,1, ,2765.27, , 
80212,194.84,70706,128.04,41404,278.01,40904,436.8,40804,818.91,11302,54.52,1911.12,0,1911.12, , , 
100800,541.62,81213,745.84,80411,1142.4,40904,436.8,20706,15.67,11402,85.17,2967.5,0,2967.5, , , 
80313,200.48,60606,23.06,41404,278.01,41203,544.44,41103,883.89,11302,54.52,1984.4,1, ,1984.4, , 
91400,404.35,61412,51.1,41304,223.35,41004,482.04,40604,728.82,11401,77.93,1967.59,0,1967.59, , , 
81113,252.12,80313,576.88,41203,166.35,40704,348.42,40404,630.81,11402,85.17,2059.75,1, ,2059.75, , 
70504,38.5,70213,114.6,41203,166.35,41104,525.36,40604,728.82,11404,99.98,1673.61,0,1673.61, , , 
131400,1094.61,81113,727.52,40804,84.09,21006,9.54,20312,7.78,11401,77.93,2001.47,1, ,2001.47, , 
121100,987.4,70504,124.18,41402,239.25,41304,589.44,40704,774.99,11204,39.23,2754.49,1, ,2754.49, , 
120500,978.9,11311,0.03,91400,1500,21003,8.71,20604,12.34,11403,92.98,2592.96,1, ,2592.96, , 
111200,774.24,80211,549.76,41303,204.51,40904,436.8,40504,679.41,11104,24.02,2668.74,1, ,2668.74, , 
70604,40.4,70305,115.96,41404,278.01,41104,525.36,40702,742.32,11302,54.52,1756.57,1, ,1756.57, , 
61412,28.67,61109,30.62,40804,84.09,40503,254.46,40404,630.81,11401,77.93,1106.58,0,1106.58, , , 
80913,235.04,70205,109.98,41404,278.01,41104,525.36,40304,579.06,11304,63.27,1790.72,1, ,1790.72, , 
100200,498.66,70308,117.62,41403,251.28,40703,330.6,40603,705.69,11003,13.37,1917.22,0,1917.22, , , 
70203,32.14,61413,53.64,40903,94.65,40604,306.54,21412,51.71,11303,59.05,597.73,0,597.73, , , 
101200,564.66,100600,1188.36,80713,1167.6,40904,436.8,20410,9,11401,77.93,3444.35,2, , ,3444.35, 
101400,576.18,101000,1195.32,81207,1191.24,20904,6.84,20807,19.64,11101,18.9,3008.12,0,3008.12, , , 
80212,194.84,70504,124.18,41304,223.35,40904,436.8,40703,752.76,11402,85.17,1817.1,1, ,1817.1, , 
100200,498.66,80910,682.72,41404,278.01,40504,268.68,21210,40.42,11303,59.05,1827.54,0,1827.54, , , 
91100,387,81112,725.68,80312,1134.36,41303,576.12,40604,728.82,11401,77.93,3629.91,0,3629.91, , , 
101200,564.66,81013,708.48,41404,278.01,40704,348.42,40504,679.41,11303,59.05,2638.03,0,2638.03, , , 
81410,284.12,80910,682.72,80705,1162.8,80300,1588.48,21100,31.05,11301,49.72,3798.89,1, ,3798.89, , 
101000,553.14,100400,1182.72,80609,1157.76,40504,268.68,21409,49.48,11203,36.63,3248.41,0,3248.41, , , 
70804,43.41,70305,115.96,41404,278.01,41204,562.62,41004,876.78,11302,54.52,1931.3,0,1931.3, , , 
81408,280.36,80911,685.84,80208,1117.32,40504,268.68,21207,37.66,11102,20.53,2410.39,0,2410.39, , , 
80910,232.28,80512,612.56,41304,223.35,40303,192.66,40204,526.77,11404,99.98,1887.6,0,1887.6, , , 
91400,404.35,80312,574.72,40803,78.84,21310,20.56,20711,17.06,11401,77.93,1173.46,0,1173.46, , , 
101200,564.66,100800,1191.6,80905,1175.76,41404,593.52,21004,26.49,10701,3.81,3555.84,0,3555.84, , , 
70302,33.79,61313,45.71,40504,48.33,40403,222.42,21410,50.2,11202,33.57,434.02,0,434.02, , , 
91400,404.35,70208,112.24,41404,278.01,40602,281.4,40403,607.32,11201,30.75,1714.07,1, ,1714.07, , 
80709,218.4,80210,546.48,41104,147.72,21408,24.17,21209,39.34,11302,54.52,1030.63,0,1030.63, , , 
70802,42.97,70703,127.7,41404,278.01,41304,589.44,41104,890.82,11203,36.63,1965.57,1, ,1965.57, , 
91200,390.85,70503,123.8,40804,84.09,40702,320.94,40604,728.82,11403,92.98,1741.48,1, ,1741.48, , 
80312,199.68,60705,23.2,41103,137.16,41003,460.38,21312,47.5,11401,77.93,945.85,0,945.85, , , 
81206,254.8,81112,725.68,40704,69.48,40204,176.88,21406,48.1,11302,54.52,1329.46,0,1329.46, , , 
61209,16.79,61208,33.59,41304,223.35,41104,525.36,41004,876.78,10702,3.85,1679.72,0,1679.72, , , 
81210,260.28,80613,633.28,41404,278.01,40802,362.58,40404,630.81,11304,63.27,2228.23,0,2228.23, , , 
80511,208.92,80411,590.16,80208,1117.32,21306,18.24,21207,37.66,11403,92.98,2065.28,2, , ,2065.28, 
111400,777.52,100500,1185.96,80812,1173.48,21107,12.45,20309,7.13,11303,59.05,3215.59,1, ,3215.59, , 
101100,558.24,100800,1191.6,80310,1131.12,41204,562.62,20709,16.21,11301,49.72,3509.51,0,3509.51, , , 
100800,541.62,81312,764.08,40904,101.43,40504,268.68,20411,9.25,11401,77.93,1762.99,0,1762.99, , , 
81411,285.44,70307,116.96,40904,101.43,40804,392.22,40603,705.69,11302,54.52,1656.26,0,1656.26, , , 
81209,258.88,80413,595.12,41004,122.4,40804,392.22,20605,12.63,11402,85.17,1466.42,0,1466.42, , , 
80309,197.72,80209,543.6,41404,278.01,41003,460.38,21308,43.82,11101,18.9,1542.43,0,1542.43, , , 
81211,261.72,61010,28.4,40904,101.43,40503,254.46,40302,544.95,11403,92.98,1283.94,0,1283.94, , , 
91100,387,70205,109.98,41204,181.29,40904,436.8,40303,557.01,11402,85.17,1757.25,1, ,1757.25, , 
61313,23.82,61007,26.6,41202,159.36,40903,417,40803,797.4,11404,99.98,1524.16,0,1524.16, , , 
61408,24.44,60907,25,41104,147.72,40804,392.22,11412,5.08,11303,59.05,653.51,0,653.51, , , 
100600,528.9,80813,671.52,40303,32.88,21110,13.35,20412,9.46,11404,99.98,1356.09,1, ,1356.09, , 
80511,208.92,70207,111.46,41204,181.29,40803,373.26,40404,630.81,11303,59.05,1564.79,1, ,1564.79, , 
101200,564.66,81308,753.6,40403,38.94,40203,168.3,21108,33.42,11403,92.98,1651.9,0,1651.9, , , 
61110,15.32,60908,25.6,41404,278.01,40604,306.54,40304,579.06,11301,49.72,1254.25,0,1254.25, , , 
80210,193.56,70306,116.46,41404,278.01,41304,589.44,40903,836.19,11101,18.9,2032.56,0,2032.56, , , 
70605,40.63,61408,46.52,41103,137.16,40402,216,40203,500.94,11402,85.17,1026.42,0,1026.42, , , 
110800,770.72,80512,612.56,40204,28.8,21108,12.88,21009,29.67,11404,99.98,1554.61,1, ,1554.61, , 
101200,564.66,20511,0.11,91000,1498.5,81300,1599.84,40204,526.77,11404,99.98,4289.86,2, , ,4289.86, 
80713,221.92,70412,122.92,41404,278.01,41004,482.04,40904,851.67,11302,54.52,2011.08,1, ,2011.08, , 
91300,395.55,80512,612.56,80410,1140.84,40604,306.54,21309,44.66,11404,99.98,2600.13,1, ,2600.13, , 
80709,218.4,70504,124.18,41403,251.28,41204,562.62,41102,880.29,11303,59.05,2095.82,0,2095.82, , , 
101200,564.66,80713,651.6,80308,1128.12,21106,11.95,20908,24.28,11404,99.98,2480.59,1, ,2480.59, , 
81311,273.04,70709,128.14,41204,181.29,41003,460.38,40804,818.91,11403,92.98,1954.74,1, ,1954.74, , 
81007,237.92,70803,128.7,41403,251.28,41104,525.36,40904,851.67,11301,49.72,2044.65,1, ,2044.65, , 
80812,227.76,70302,115.16,41103,137.16,40704,348.42,40504,679.41,11302,54.52,1562.43,0,1562.43, , , 
80412,204.48,70308,117.62,41304,223.35,40902,406.62,40604,728.82,11404,99.98,1780.87,1, ,1780.87, , 
120400,977.5,80611,628.64,80510,1150.44,40304,203.64,21209,39.34,11302,54.52,3054.08,0,3054.08, , , 
81411,285.44,70905,129.66,41304,223.35,41204,562.62,41004,876.78,11104,24.02,2101.87,1, ,2101.87, , 
80712,221.12,61413,53.64,40603,54.81,40504,268.68,40303,557.01,11304,63.27,1218.53,0,1218.53, , , 
81208,257.36,70306,116.46,41403,251.28,41104,525.36,41004,876.78,10804,5.8,2033.04,1, ,2033.04, , 
90600,361.25,80508,601.28,41203,166.35,40903,417,21008,28.55,11302,54.52,1628.95,0,1628.95, , , 
110900,771.6,100200,1176,41404,278.01,41204,562.62,20708,15.91,11101,18.9,2823.04,2, , ,2823.04, 
61408,24.44,61313,45.71,41102,131.4,41004,482.04,40303,557.01,11404,99.98,1340.58,0,1340.58, , , 
61408,24.44,61307,38.86,41104,147.72,41004,482.04,20912,25.75,11303,59.05,777.86,0,777.86, , , 
81406,277.16,81110,723.04,40903,94.65,40704,348.42,20805,18.49,11302,54.52,1516.28,0,1516.28, , , 
80811,226.92,80711,646.24,41303,204.51,40602,281.4,40304,579.06,11404,99.98,2038.11,0,2038.11, , , 
111100,773.52,100200,1176,21314,5.96,20510,2.42,20412,9.46,11402,85.17,2052.53,3, , , ,2052.53
141100,1396.08,61412,51.1,40803,78.84,21304,17.41,20706,15.67,10901,7.49,1566.59,0,1566.59, , , 
80610,213.28,61411,49.24,41304,223.35,41204,562.62,40502,645.93,11103,22.28,1716.7,1, ,1716.7, , 
