61009, (369.90),,50706, (352.10),,21012, (358.70),,20607, (420.60),,20212, (490.80),,10903, (89.60)
61009, (369.90),,50706, (391.20),,21012, (589.70),,20608, (420.50),,20212, (490.80),,10903, (89.60)
61009, (369.90),,50706, (352.20),,21104, (358.40),,20608, (399.40),,20212, (490.80),,10903, (89.60)
61009, (370.00),,50706, (407.30),,21104, (358.40),,20608, (420.50),,20212, (490.80),,10903, (89.60)
61009, (370.00),,50706, (407.30),,21104, (358.40),,20608, (399.40),,20212, (490.80),,10903, (89.50)
61009, (370.00),,50706, (352.10),,21104, (358.40),,20608, (420.50),,20212, (490.90),,10903, (89.80)
61010, (369.90),,50706, (352.10),,21104, (358.40),,20608, (419.50),,20212, (490.90),,10903, (89.70)
61104, (336.60),,50706, (352.10),,21104, (358.40),,20608, (419.50),,20212, (490.80),,10903, (88.63)
61106, (336.30),,50706, (352.10),,21104, (358.40),,20609, (399.30),,20212, (490.90),,10903, (89.60)
61106, (369.80),,50706, (407.30),,21105, (358.30),,20609, (419.40),,20212, (490.90),,10904, (88.30)
61107, (336.20),,50706, (352.00),,21105, (588.30),,20609, (399.30),,20212, (490.90),,10904, (88.10)
61107, (336.30),,50706, (407.30),,21105, (588.30),,20609, (419.40),,20212, (490.80),,10904, (88.20)
61107, (336.40),,50706, (352.00),,21105, (588.30),,20610, (419.30),,20213, (490.60),,10904, (88.20)
61107, (336.50),,50706, (351.90),,21106, (358.20),,20610, (399.20),,20213, (490.70),,10904, (88.00)
61107, (369.70),,50706, (352.00),,21106, (358.20),,20610, (399.20),,20213, (490.70),,10904, (88.10)
61108, (336.00),,50706, (407.30),,21106, (588.20),,20610, (419.30),,20213, (531.90),,10904, (88.00)
61108, (336.10),,50706, (351.90),,21106, (358.20),,20610, (399.20),,20213, (531.90),,10904, (88.30)
61108, (336.10),,50706, (352.20),,21106, (588.30),,20610, (399.20),,20213, (490.70),,10904, (88.20)
61108, (336.30),,50706, (407.20),,21107, (358.20),,20610, (399.20),,20213, (490.70),,10904, (88.20)
61108, (368.50),,50706, (407.30),,21107, (358.20),,20610, (399.20),,20213, (531.90),,10904, (88.20)
61108, (368.50),,50706, (407.20),,21107, (358.20),,20610, (399.20),,20213, (531.90),,10904, (88.20)
61108, (369.50),,50706, (407.30),,21107, (358.10),,20610, (399.20),,20213, (490.60),,10904, (88.10)
61108, (369.50),,50706, (352.00),,21107, (358.20),,20610, (399.20),,20213, (531.80),,10904, (88.20)
61108, (369.60),,50706, (351.90),,21107, (588.20),,20611, (399.10),,20213, (531.90),,10904, (88.20)
61109, (335.60),,50706, (407.30),,21107, (358.20),,20611, (419.20),,20213, (531.90),,10904, (87.90)
61109, (335.60),,50706, (352.10),,21107, (358.10),,20611, (419.20),,20213, (490.80),,10904, (87.90)
61109, (335.60),,50706, (391.20),,21107, (358.20),,20611, (399.10),,20214, (531.90),,10904, (88.20)
61109, (335.60),,50706, (352.00),,21107, (358.10),,20611, (399.10),,20214, (490.70),,10904, (88.10)
61109, (335.70),,50706, (407.40),,21108, (358.10),,20611, (399.10),,20214, (531.90),,10904, (88.00)
61109, (335.70),,50706, (352.00),,21108, (588.10),,20611, (399.10),,20214, (490.70),,10904, (88.20)
61109, (335.70),,50706, (352.10),,21108, (588.10),,20611, (419.10),,20214, (490.60),,10904, (88.10)
61109, (335.70),,50706, (352.10),,21109, (588.10),,20611, (419.20),,20214, (490.70),,10904, (88.30)
61109, (335.70),,50706, (407.30),,21109, (588.10),,20611, (399.10),,20214, (490.70),,10904, (88.10)
61109, (335.80),,50706, (407.30),,21109, (358.10),,20611, (399.10),,20214, (490.70),,10904, (88.10)
61109, (335.80),,50706, (351.90),,21109, (588.10),,20611, (399.10),,20302, (531.70),,10904, (88.00)
61109, (335.80),,50706, (352.10),,21109, (588.10),,20611, (399.10),,20305, (490.40),,11001, (85.70)
61109, (335.90),,50706, (352.00),,21110, (358.00),,20611, (399.10),,20305, (490.40),,11001, (85.60)
61109, (335.90),,50706, (407.30),,21110, (358.00),,20611, (399.10),,20305, (490.40),,11001, (84.40)
61109, (335.90),,50807, (351.10),,21112, (357.90),,20611, (399.10),,20305, (490.40),,11001, (85.60)
61109, (335.90),,50807, (351.10),,21204, (586.50),,20611, (399.10),,20306, (490.30),,11001, (84.20)
61109, (335.90),,50807, (351.00),,21204, (357.40),,20612, (399.10),,20306, (490.40),,11001, (85.60)
61109, (368.00),,50807, (351.10),,21204, (357.40),,20612, (399.00),,20306, (490.40),,11001, (85.60)
61109, (368.00),,50807, (351.10),,21204, (357.40),,20612, (399.00),,20307, (490.30),,11001, (84.40)
61109, (368.00),,50807, (351.10),,21204, (357.40),,20612, (399.00),,20307, (530.50),,11001, (84.40)
61109, (368.00),,50807, (351.00),,21205, (357.30),,20612, (399.00),,20307, (490.30),,11001, (85.60)
61109, (368.00),,50807, (405.30),,21205, (586.40),,20612, (399.00),,20307, (530.40),,11001, (84.50)
61109, (368.00),,50807, (351.00),,21205, (586.30),,20612, (399.00),,20307, (530.40),,11001, (85.50)
61109, (368.00),,50807, (405.20),,21205, (357.30),,20612, (399.00),,20307, (490.30),,11001, (84.30)
61109, (368.10),,50807, (351.00),,21205, (357.30),,20613, (399.00),,20307, (530.40),,11001, (84.40)
61109, (368.10),,50807, (351.00),,21205, (357.30),,20702, (399.00),,20307, (490.30),,11001, (84.40)
61110, (135.00),,50807, (405.20),,21205, (357.30),,20703, (419.00),,20307, (530.50),,11001, (84.50)
61110, (335.00),,50807, (351.10),,21205, (357.30),,20703, (398.90),,20307, (490.20),,11001, (85.70)
61110, (335.00),,50807, (405.20),,21205, (586.40),,20704, (418.90),,20308, (490.10),,11002, (83.80)
61110, (335.00),,50807, (405.20),,21205, (357.30),,20704, (418.90),,20308, (490.10),,11002, (83.70)
61110, (335.00),,50807, (405.20),,21205, (586.30),,20704, (398.90),,20308, (490.10),,11002, (83.70)
61110, (335.00),,50807, (351.10),,21205, (586.30),,20704, (398.80),,20308, (490.20),,11002, (83.50)
61110, (335.00),,50807, (351.10),,21205, (357.30),,20704, (418.90),,20308, (490.20),,11002, (82.40)
61110, (335.10),,50807, (351.10),,21206, (357.20),,20705, (398.70),,20308, (490.20),,11002, (83.50)
61110, (335.10),,50807, (350.80),,21206, (357.20),,20705, (418.70),,20308, (530.30),,11002, (83.80)
61110, (335.20),,50807, (350.80),,21206, (357.20),,20705, (418.70),,20308, (490.10),,11002, (83.80)
61110, (335.30),,50807, (350.90),,21206, (357.20),,20705, (418.70),,20308, (490.20),,11002, (83.70)
61110, (335.30),,50807, (350.90),,21206, (357.20),,20705, (398.70),,20308, (490.20),,11002, (82.40)
61110, (335.30),,50807, (351.00),,21206, (357.20),,20705, (398.70),,20308, (530.40),,11002, (82.50)
61110, (335.30),,50807, (351.10),,21206, (357.20),,20705, (398.70),,20308, (530.30),,11002, (83.80)
61110, (335.30),,50807, (351.00),,21206, (586.20),,20705, (398.70),,20308, (530.20),,11002, (83.70)
61110, (366.40),,50807, (351.10),,21206, (357.20),,20705, (398.70),,20309, (490.00),,11002, (83.70)
61110, (366.50),,50807, (351.10),,21206, (357.20),,20705, (398.70),,20309, (490.00),,11002, (83.80)
61110, (366.50),,50807, (350.80),,21206, (586.20),,20705, (398.70),,20309, (490.10),,11002, (83.50)
61110, (366.50),,50807, (405.20),,21206, (586.20),,20705, (398.70),,20309, (490.10),,11002, (82.50)
61110, (366.50),,50807, (351.00),,21206, (586.20),,20705, (398.70),,20309, (530.10),,11002, (82.30)
61110, (367.50),,50807, (351.00),,21206, (357.20),,20705, (418.70),,20309, (489.90),,11002, (82.40)
61110, (367.50),,50807, (405.10),,21206, (357.20),,20706, (398.60),,20309, (530.10),,11002, (83.50)
61110, (367.50),,50807, (405.20),,21207, (586.10),,20706, (398.60),,20309, (490.00),,11002, (82.30)
61110, (367.60),,50807, (405.20),,21207, (357.10),,20706, (398.60),,20309, (489.90),,11002, (82.40)
61110, (367.60),,50807, (405.10),,21207, (586.10),,20706, (398.60),,20309, (530.20),,11002, (83.70)
61111, (334.80),,50807, (405.20),,21207, (357.10),,20706, (418.60),,20309, (530.20),,11002, (83.60)
61111, (334.80),,50807, (351.00),,21207, (586.10),,20706, (418.60),,20309, (490.00),,11002, (82.10)
61111, (334.80),,50807, (351.00),,21207, (586.10),,20706, (398.60),,20309, (490.00),,11002, (83.80)
61111, (334.80),,50807, (351.10),,21207, (361.10),,20706, (398.60),,20309, (490.10),,11002, (83.80)
61111, (334.90),,50807, (351.00),,21207, (586.10),,20706, (398.60),,20309, (490.10),,11002, (83.60)
61111, (334.90),,50807, (405.10),,21207, (586.10),,20706, (398.60),,20310, (530.00),,11003, (81.60)
61111, (334.90),,50807, (351.10),,21207, (357.10),,20708, (398.40),,20310, (529.90),,11003, (81.60)
61111, (334.90),,50807, (405.20),,21207, (357.10),,20708, (417.40),,20310, (489.90),,11003, (81.70)
61111, (335.10),,50807, (351.00),,21207, (357.10),,20708, (417.40),,20310, (489.90),,11003, (80.10)
61111, (335.10),,50807, (351.10),,21207, (357.10),,20708, (398.40),,20310, (489.80),,11003, (81.90)
61111, (335.00),,50807, (405.10),,21207, (357.10),,20708, (398.40),,20310, (530.00),,11003, (81.80)
61111, (335.10),,50807, (351.00),,21207, (586.10),,20708, (398.40),,20310, (489.70),,11003, (80.10)
61111, (335.10),,50807, (405.20),,21207, (357.10),,20708, (417.40),,20310, (489.80),,11003, (81.60)
61111, (366.20),,50807, (405.20),,21207, (357.10),,20709, (398.20),,20310, (529.90),,11003, (81.70)
61111, (366.20),,50807, (351.00),,21208, (357.00),,20709, (398.20),,20310, (529.90),,11003, (80.40)
61203, (335.00),,50807, (405.20),,21208, (356.90),,20709, (417.20),,20310, (489.80),,11003, (81.70)
61205, (366.20),,50807, (350.80),,21208, (357.00),,20709, (417.30),,20310, (489.90),,11003, (81.70)
61206, (334.70),,50807, (351.00),,21208, (357.00),,20709, (398.20),,20310, (489.90),,11003, (80.50)
61206, (335.00),,50807, (405.20),,21208, (585.90),,20709, (398.20),,20310, (489.80),,11003, (81.50)
61206, (335.00),,50807, (351.00),,21208, (586.00),,20709, (398.20),,20311, (489.50),,11003, (80.10)
61206, (366.20),,50807, (405.20),,21209, (356.80),,20709, (398.20),,20311, (489.50),,11003, (80.10)
61207, (334.80),,50807, (351.00),,21209, (356.80),,20709, (398.20),,20311, (489.50),,11003, (81.70)
61207, (366.00),,50807, (351.00),,21209, (585.90),,20709, (398.20),,20311, (529.70),,11003, (80.50)
61207, (366.00),,50807, (405.20),,21209, (356.80),,20709, (398.20),,20311, (489.50),,11003, (81.70)
61208, (334.40),,50807, 7.20 ,,21209, (356.80),,20710, (398.10),,20311, (529.70),,11003, (81.90)
61208, (334.50),,50807, (405.20),,21209, (356.90),,20710, (417.10),,20311, (489.50),,11003, (80.21)
61208, (334.60),,50807, (405.20),,21209, (356.90),,20710, (417.10),,20311, (489.50),,11003, (81.60)
61208, (334.60),,50807, (405.10),,21209, (360.80),,20710, (417.10),,20311, (489.50),,11003, (81.80)
61208, (334.60),,50807, (350.80),,21209, (360.80),,20710, (398.10),,20312, (489.40),,11003, (81.70)
61208, (365.70),,50807, (350.80),,21210, (356.80),,20710, (398.10),,20312, (489.40),,11003, (81.90)
61208, (365.80),,50807, (350.80),,21210, (585.80),,20710, (417.20),,20312, (529.50),,11003, (80.10)
61208, (365.80),,50807, (350.90),,21210, (356.80),,20710, (398.10),,20312, (489.20),,11003, (80.10)
61209, (333.90),,50807, (350.90),,21303, (356.10),,20710, (417.20),,20312, (489.40),,11003, (80.20)
61209, (333.90),,50807, (405.20),,21303, (356.10),,20710, (398.10),,20312, (489.40),,11003, (80.20)
61209, (334.00),,50807, (405.20),,21304, (356.00),,20710, (398.10),,20312, (489.30),,11003, (81.90)
61209, (334.00),,50807, (351.00),,21304, (356.00),,20710, (398.10),,20312, (528.50),,11003, (81.80)
61209, (334.00),,50807, (351.00),,21304, (356.00),,20710, (398.10),,20312, (489.20),,11003, (80.50)
61209, (334.10),,50807, (405.20),,21304, (356.00),,20710, (417.10),,20312, (489.40),,11003, (80.50)
61209, (334.10),,50807, (351.00),,21304, (356.00),,20711, (398.00),,20312, (489.30),,11003, (81.70)
61209, (334.20),,50807, (351.10),,21305, (355.80),,20711, (417.10),,20313, (489.30),,11003, (81.60)
61209, (334.20),,50807, (405.10),,21305, (583.90),,20711, (398.00),,20313, (489.20),,11003, (81.80)
61209, (334.20),,50807, (351.00),,21305, (355.80),,20711, (417.10),,20313, (528.30),,11003, (80.00)
61209, (334.20),,50908, (349.80),,21305, (355.80),,20711, (398.00),,20313, (489.10),,11003, (81.50)
61209, (364.30),,50908, (402.90),,21305, (355.80),,20712, (397.90),,20313, (489.10),,11003, (80.40)
61209, (364.40),,50908, (349.80),,21305, (355.80),,20712, (398.00),,20313, (489.20),,11003, (81.90)
61209, (364.40),,50908, (403.00),,21305, (356.00),,20712, (3.98),,20313, (489.20),,11003, (81.70)
61209, (364.40),,50908, (403.00),,21305, (355.80),,20713, (417.00),,20313, (489.20),,11003, (81.60)
61209, (364.40),,50908, (349.90),,21305, (355.80),,20802, (416.90),,20313, (528.30),,11004, (79.70)
61209, (364.40),,50908, (403.00),,21305, (583.90),,20803, (416.80),,20313, (489.30),,11004, (79.50)
61209, (364.40),,50908, (403.00),,21305, (355.80),,20803, (397.80),,20313, (489.30),,11004, (79.50)
61209, (364.40),,50908, (403.00),,21306, (355.70),,20803, (397.80),,20314, (489.20),,11004, (78.40)
61210, (333.20),,50908, (349.90),,21306, (355.70),,20803, (397.80),,20314, (489.10),,11004, (79.80)
61210, (333.20),,50908, (349.70),,21306, (355.60),,20803, (416.80),,20314, (528.30),,11004, (79.90)
61210, (333.30),,50908, (349.70),,21306, (355.60),,20803, (397.80),,20314, (528.20),,11004, (79.70)
61210, (333.30),,50908, (403.00),,21306, (583.70),,20804, (397.60),,20314, (528.30),,11004, (79.60)
61210, (333.30),,50908, (403.00),,21306, (355.60),,20804, (397.60),,20314, (489.20),,11004, (79.70)
61210, (333.40),,50908, (349.60),,21306, (583.70),,20804, (397.60),,20314, (528.30),,11004, (79.60)
61210, (333.40),,50908, (349.60),,21306, (355.70),,20804, (397.60),,20314, (489.10),,11004, (79.70)
61210, (333.40),,50908, (349.70),,21306, (355.70),,20804, (416.60),,20403, (489.00),,11004, (78.40)
61210, (333.40),,50908, (349.70),,21306, (583.70),,20804, (416.60),,20403, (489.00),,11004, (79.70)
61210, (333.40),,50908, (349.90),,21306, (355.60),,20804, (397.60),,20405, (528.00),,11004, (79.80)
61210, (333.40),,50908, (403.00),,21306, (355.60),,20804, (397.60),,20405, (528.10),,11004, (79.70)
61210, (333.50),,50908, (349.80),,21306, (583.70),,20804, (397.60),,20405, (488.90),,11004, (78.10)
61210, (333.50),,50908, (349.80),,21307, (582.50),,20804, (397.60),,20405, (488.90),,11004, (78.40)
61210, (333.50),,50908, (349.80),,21307, (582.50),,20804, (397.60),,20405, (528.00),,11004, (78.50)
61210, (333.50),,50908, (349.90),,21307, (355.40),,20804, (397.60),,20405, (528.00),,11004, (79.60)
61210, (333.50),,50908, (349.80),,21307, (355.40),,20804, (416.70),,20405, (488.90),,11004, (78.10)
61210, (333.60),,50908, (349.90),,21307, (355.40),,20804, (397.60),,20406, (488.70),,11004, (78.30)
61210, (333.60),,50908, (349.70),,21307, (355.40),,20804, (397.60),,20406, (488.70),,11004, (79.70)
61210, (333.60),,50908, (349.70),,21307, (582.50),,20804, (397.60),,20406, (527.90),,11004, (79.70)
61210, (372.60),,50908, (349.90),,21307, (355.40),,20804, (416.60),,20406, (527.90),,11004, (78.40)
61210, (363.70),,50908, (403.00),,21307, (355.40),,20805, (397.40),,20406, (488.70),,11004, (79.70)
61210, (363.70),,50908, (403.00),,21307, (355.40),,20805, (397.40),,20406, (488.70),,11004, (78.40)
61210, (363.70),,50908, (349.80),,21307, (355.40),,20805, (397.40),,20406, (488.80),,11004, (79.70)
61210, (363.70),,50908, (349.80),,21307, (582.50),,20805, (397.40),,20406, (488.90),,11004, (78.50)
61210, (363.70),,50908, (403.00),,21307, (355.40),,20805, (397.40),,20407, (488.70),,11004, (78.50)
61210, (363.70),,50908, (349.90),,21307, (355.40),,20805, (397.40),,20407, (488.70),,11004, (78.10)
61210, (363.80),,50908, (403.00),,21307, (355.40),,20805, (397.40),,20407, (488.70),,11004, (78.10)
61210, (363.80),,50908, (349.60),,21307, (355.40),,20805, (397.40),,20407, (488.60),,11004, (78.20)
61210, (363.80),,50908, (349.60),,21307, (355.40),,20805, (397.40),,20407, (488.70),,11004, (78.20)
61210, (363.80),,50908, (349.70),,21307, (355.40),,20805, (397.40),,20407, (527.90),,11004, (78.30)
61210, (363.80),,50908, (349.70),,21307, (582.50),,20805, (397.40),,20407, (527.70),,11004, (78.30)
61210, (363.80),,50908, (349.80),,21307, (582.50),,20805, (397.40),,20407, (488.60),,11004, (78.40)
61210, (363.80),,50908, (349.80),,21307, (355.40),,20805, (397.40),,20407, (488.60),,11004, (79.90)
61210, (363.80),,50908, (349.80),,21307, (355.40),,20805, (397.40),,20407, (488.70),,11004, (78.10)
61210, (363.80),,50908, (349.90),,21307, (583.50),,20805, (397.40),,20407, (488.60),,11004, (78.10)
61210, (363.90),,50908, (403.00),,21307, (582.50),,20805, (397.40),,20407, (488.60),,11004, (78.20)
61211, (332.30),,50908, (349.90),,21307, (355.40),,20805, (397.40),,20407, (488.60),,11004, (78.20)
61211, (332.30),,50908, (349.80),,21307, (355.40),,20805, (415.40),,20407, (488.70),,11004, (78.40)
61211, (332.30),,50908, (403.00),,21307, (355.40),,20805, (397.40),,20408, (527.60),,11004, (79.70)
61211, (332.40),,50908, (349.80),,21307, (355.40),,20806, (397.20),,20408, (527.70),,11004, (78.10)
61211, (332.40),,50908, (403.00),,21307, (582.50),,20806, (397.20),,20408, (488.60),,11004, (79.70)
61211, (332.50),,50908, (349.90),,21307, (355.40),,20806, (397.20),,20408, (488.50),,11004, (79.70)
61211, (332.50),,50908, (349.80),,21307, (582.50),,20806, (397.20),,20408, (488.50),,11004, (78.30)
61211, (332.50),,50908, (349.60),,21307, (582.50),,20806, (397.20),,20408, (527.60),,11004, (78.30)
61211, (332.50),,50908, (349.80),,21307, (355.40),,20806, (397.20),,20408, (488.50),,11004, (78.50)
61211, (332.50),,50908, (403.00),,21307, (355.40),,20806, (397.20),,20408, (527.60),,11004, (78.50)
61211, (332.50),,50908, (403.00),,21308, (582.30),,20806, (397.20),,20408, (488.60),,11004, (79.80)
61211, (332.50),,50908, (403.00),,21308, (582.20),,20806, (397.20),,20408, (527.60),,11004, (79.60)
61211, (332.50),,50908, (349.80),,21308, (582.30),,20807, (397.00),,20408, (488.50),,11004, (79.60)
61211, (332.50),,50908, (403.00),,21308, (355.20),,20807, (397.00),,20408, (527.70),,11004, (79.80)
61211, (332.50),,50908, (349.70),,21308, (355.20),,20807, (397.00),,20408, (488.50),,11101, (73.90)
